id,community,street,average_price,build_time,floor,room_shape,latitude,longitude,distance,school_num,bus_num,shop_num,hospital_num,work_num,subway_num
2330,贾家花园甲15号院,丰台-赵公口 赵公口桥南500米往东1000米,58200,2009,高层(共27层),3室2厅,39.861518,116.420178,6105.0,39,14,2,16,22,1
2331,隆远阁,朝阳-芍药居 芍药居甲2号院,72111,2008,高层(共16层),1室1厅,39.985822,116.437824,8386.3,49,11,1,49,28,1
2332,东湖湾,朝阳-望京 望京北小河公园东侧,90643,2010,中层(共32层),3室2厅,40.010469,116.461229,11682.5,9,10,6,10,0,0
2334,汤HOUSE,昌平-小汤山 小汤山镇大柳树环岛向西1000米路南,21126,2009,共3层,3室2厅,40.164945,116.394718,27803.8,2,4,0,1,0,0
2336,橡树湾,海淀-清河 毛纺路,90000,2014,高层(共25层),2室2厅,40.035048,116.347134,14201.0,21,7,8,26,9,0
2337,提香草堂,房山-窦店 京港澳高速32出口,31351,2008,共3层,5室2厅,39.753097,116.139625,28873.7,10,9,2,9,11,0
2340,雍景四季,石景山-苹果园 八大处西黄新村西里,68081,2009,高层(共25层),2室2厅,39.938101,116.21324,16468.0,46,7,0,21,2,0
2342,怡馨家园,顺义-顺义城 站前南街,36752,2004,中层(共18层),3室2厅,40.125102,116.651641,31472.1,17,13,0,15,4,0
2343,华清嘉园,海淀-五道口 五道口西侧,96363,2012,高层(共18层),1室1厅,39.998407,116.344027,10589.9,50,17,2,25,48,1
2344,卡尔生活馆,大兴-亦庄 亦庄经济技术开发区天宝园四里,35507,2001,共1层,4室3厅,39.807729,116.486599,13855.7,13,11,0,11,4,1
2345,瑞丽江畔,丰台-马家堡 马家堡西路28号,54044,2005,中层(共21层),3室1厅,39.849804,116.382104,7486.3,28,11,2,33,8,2
2324,海晟国际公寓,东城-东直门 北京东城区东直门外大街乙36号,82352,2008,中层(共23层),1室1厅,39.944352,116.449739,5085.6,27,11,11,40,50,1
2325,UHN国际村,朝阳-三元桥 西坝河东里2号院,78260,2008,中层(共21层),1室,39.974967,116.458177,8111.3,27,13,4,18,34,1
2350,方庄六号,丰台-方庄 方庄6号,59419,2007,高层(共17层),3室2厅,39.865823,116.451239,6793.0,19,13,3,14,26,1
2351,三山新新家园,顺义-后沙峪 顺义后沙峪罗马环岛东侧200米,35789,2006,低层(共6层),3室1厅,40.103736,116.532534,23670.0,8,4,0,0,0,0
2353,聚兴园,石景山-鲁谷 石景山鲁谷街道人民渠以南地区,43434,2005,高层(共13层),1室1厅,39.910627,116.25088,13068.5,35,18,0,19,14,2
2354,西坝河东里,朝阳-国展 北三环东路与西坝河中街路口北侧,57719,1988,高层(共6层),1室1厅,39.96729,116.449021,6967.0,31,22,2,35,48,0
2356,盛世嘉园,朝阳-国贸 建国路98号,51968,2000,低层(共22层),2室2厅,39.911996,116.478613,6372.4,18,16,18,42,48,1
2358,北京新天地,朝阳-管庄 朝阳路5号院和7号院,47197,2009,低层(共28层),2室1厅,39.923162,116.612298,17787.0,17,6,2,7,7,0
2360,首开·常青藤,朝阳-东坝 东坝（东五环七棵树出口向东200米）,73563,2014,共5层,2室2厅,39.970684,116.535327,12793.9,4,3,0,3,0,0
2362,本家润园,崇文-崇文门 东花市东街,89762,2005,高层(共18层),1室1厅,39.903433,116.442026,3489.1,33,13,2,38,40,1
2365,北辰绿色家园拂林园,朝阳-奥林匹克公园 北苑路,54767,2003,低层(共30层),3室2厅,40.00121,116.399127,9595.1,8,8,7,2,16,1
2357,潮白河孔雀城,周边-燕郊 潮白河畔东岸，距国贸30公里,20229,2014,共4层,5室2厅,39.858711,116.859046,39326.3,0,0,0,0,0,0
2367,西潞苑,通州-潞苑 北关环岛往北800米,43029,2000,中层(共6层),1室1厅,39.809815,116.740079,30977.7,0,3,0,0,0,0
2368,前进花园玉兰苑,顺义-顺义城 卧龙环岛西侧,37960,2008,中层(共6层),4室2厅,40.144321,116.645802,32773.0,11,10,2,10,2,0
2369,天资璟庭,房山-长阳 昊天北大街38号,28924,2015,中层(共27层),3室2厅,39.774843,116.176212,24921.3,4,6,3,9,12,0
2370,中国铁建·原香小镇,房山-长阳 广阳中路1号院,30681,2010,低层(共10层),2室1厅,39.763339,116.170021,26143.5,10,9,2,10,5,0
2348,后现代城,朝阳-百子湾 百子湾路16号,60000,2008,高层(共27层),3室2厅,39.905308,116.493649,7721.9,15,9,1,19,44,2
2374,苹果社区,朝阳-双井 百子湾路32号院,74587,2005,高层(共27层),4室2厅,39.90572,116.475699,6201.8,26,20,7,26,49,1
2375,温泉花园,昌平-北七家 东沙各庄村,27362,2001,高层(共6层),2室2厅,40.133741,116.440399,24519.6,3,4,1,4,0,0
2376,太阳公元,朝阳-太阳宫 太阳宫北街,113362,2012,中层(共29层),3室2厅,39.978136,116.451256,8094.1,22,13,7,14,21,2
2377,金惠园三里,大兴-黄村 香园路28号‎,40277,2006,高层(共6层),3室2厅,39.776985,116.333743,16477.0,8,16,1,13,19,0
2378,北三环中路40号院,海淀-北太平庄 北三环中路40号院,74951,1999,低层(共18层),2室1厅,39.971726,116.371081,6903.8,48,9,2,20,38,0
2379,星河湾,朝阳-朝青 朝阳北路与四季星河路交汇处,73863,2009,中层(共31层),4室2厅,39.933116,116.532247,11120.2,13,10,3,19,6,1
2380,星河湾,朝阳-朝青 朝阳北路与四季星河路交汇处,63750,2008,高层(共16层),4室2厅,39.933116,116.532247,11120.2,13,10,3,19,6,1
2381,森林大第,海淀-西三旗 西三旗环岛向东四公里,51181,2004,低层(共6层),3室2厅,40.067226,116.368079,17201.1,14,7,2,7,5,0
2382,那尔水晶城,大兴-黄村 黄村镇康庄路10号,39072,2005,低层(共11层),3室2厅,39.763,116.339599,17773.6,13,16,1,23,14,3
2383,夏威夷北岸,周边-燕郊 燕顺路以西,25842,2009,高层(共28层),2室2厅,39.835826,116.405641,8804.9,3,6,0,1,4,0
2386,温泉花园B区,昌平-北七家 东北路,27624,1996,中层(共6层),2室1厅,40.133741,116.440399,24519.6,3,4,1,4,0,0
2388,建兴家园,大兴-黄村 黄村镇林校,41522,2002,中层(共6层),2室1厅,39.748537,116.346967,19139.8,28,15,4,37,8,1
2389,东亚五环国际,大兴-旧宫 镇政府南1.5公里,31182,2016,中层(共10层),2室2厅,39.714327,116.443011,22561.2,1,2,0,1,0,0
2390,金隅丽景园,朝阳-常营 五里桥一街,34000,2000,中层(共28层),1室1厅,39.934451,116.619552,18507.8,11,13,1,5,5,1
2391,增光路43号院,海淀-甘家口 海淀区首体南路甘家口增光路43号院,87071,1985,高层(共6层),1室1厅,39.934113,116.325073,7058.0,46,21,1,22,48,4
2392,安慧里一区,朝阳-亚运村 慧忠路与北苑路交汇处西南角,68978,1990,低层(共6层),2室1厅,40.002625,116.419139,9828.5,35,14,8,46,50,1
2394,中信城二期,宣武-宣武门 两广大街与菜市口南大街交叉口东南角,110606,2011,高层(共21层),2室1厅,39.89629,116.37963,2941.0,24,10,6,33,19,1
2372,阳光上东,朝阳-酒仙桥 东四环北路6号(四环东侧宵云桥东南角),72150,2007,低层(共24层),3室2厅,39.973974,116.483616,9437.6,20,8,1,20,3,0
2373,千鹤家园,朝阳-亚运村小营 北四环东路108号,64655,2002,高层(共25层),2室1厅,39.99454,116.427163,9062.1,47,18,4,25,49,1
2398,DearVilla,大兴-亦庄 万源街,71969,2004,共2层,5室2厅,39.80328,116.502085,14980.5,21,27,1,21,9,0
2399,天润福熙大道,朝阳-北苑 红军营东路,75000,2011,中层(共27层),4室2厅,40.031338,116.426225,13074.1,19,7,2,22,16,1
2400,凯迪尚府,宣武-陶然亭 右安门内10号,97149,2010,高层(共14层),2室1厅,39.878181,116.367389,5149.4,46,16,6,43,19,0
2401,香悦四季,顺义-马坡 白马路与顺安北路交界,36956,2010,高层(共9层),3室2厅,40.175911,116.654968,36028.9,9,5,0,9,1,0
2402,北京城建•北京密码,大兴-黄村 大兴魏善庄镇龙江路北侧200米处,24590,2016,高层(共8层),1室2厅,39.679181,116.375673,26333.3,0,5,0,0,0,0
2403,劲松六区,朝阳-潘家园 劲松南路以南，兆佳商场以西,52111,1980,高层(共6层),2室1厅,39.887505,116.462308,5838.4,42,16,2,45,25,2
2404,昌运宫小区,海淀-紫竹桥 紫竹桥西南角,69230,1995,高层(共16层),2室1厅,39.947638,116.316273,8314.0,44,10,1,22,42,0
2405,海淀南路,海淀-中关村 海淀南路小区,80530,1989,低层(共12层),3室1厅,39.990853,116.324606,10813.8,50,11,7,19,50,1
2406,中粮万科长阳半岛,房山-长阳 京良环岛东行约3公里京良路南,41666,2014,低层(共9层),1室1厅,39.778676,116.177536,24567.5,3,7,2,6,10,0
2407,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,40211,2014,低层(共18层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
2408,美景东方,朝阳-华威桥 华威桥东500米,66974,2008,高层(共24层),1室1厅,39.877057,116.467568,6870.9,26,20,4,26,36,2
2409,红山世家,宣武-广安门 广外大街,101279,2011,低层(共28层),2室1厅,39.892824,116.352995,5000.9,31,18,4,20,41,0
2410,群芳园小区,通州-梨园 梨园地区云景东路66号,36781,2009,中层(共6层),2室2厅,39.877573,116.670614,23122.3,16,8,3,11,9,0
2412,景宜里,海淀-田村 阜石路阜玉路口,67181,2004,高层(共9层),3室1厅,39.937625,116.253301,13094.4,10,15,1,14,1,0
2415,南苑北里,丰台-和义 龙和路和南苑路交界,41059,1998,低层(共6层),3室1厅,39.824116,116.406474,10108.0,7,5,2,10,2,0
2416,富力爱丁堡公馆,朝阳-团结湖 白家庄路1号,85820,2005,低层(共25层),2室2厅,39.934294,116.466171,5719.2,39,18,22,50,49,4
2417,南十里居,朝阳-酒仙桥 酒仙桥路南十里居小区,53076,1987,低层(共6层),3室1厅,39.961972,116.505045,10074.5,17,9,1,10,3,0
2418,富力桃园,海淀-西三旗 海淀区西三旗，建材城东路,63109,2007,低层(共11层),1室1厅,40.067226,116.368106,17200.7,14,7,2,7,5,0
2396,久敬佳园,丰台-大红门 久敬庄路,43756,2007,高层(共10层),2室2厅,39.848906,116.408045,7357.4,26,13,2,21,10,1
2397,星河湾,朝阳-朝青 朝阳北路与四季星河路交汇处,76690,2007,低层(共33层),6室2厅,39.933116,116.532247,11120.2,13,10,3,19,6,1
2422,玉海园,海淀-玉泉路 玉泉路8号,66960,2001,中层(共6层),2室2厅,39.927533,116.259713,12383.2,15,13,2,16,7,0
2425,志新村小区,海淀-二里庄 志新桥北,82000,1995,低层(共6层),1室1厅,39.994512,116.375967,9158.5,46,14,0,41,24,0
2428,远洋万和城,"朝阳-亚运村小营 北四环东路73号,地望和桥西北角",89892,2010,中层(共18层),2室2厅,39.998513,116.440088,9782.4,47,13,2,10,35,0
2429,冠城大通澜石,朝阳-国展 东北三环太阳公中路,104123,2013,高层(共26层),2室1厅,39.975129,116.440985,7392.2,49,13,7,46,24,1
2430,壹线国际,朝阳-四惠 国贸向东两公里地铁一号线四惠至四惠东站之间地铁上方壹线国际,56857,2008,低层(共9层),1室1厅,39.914268,116.520178,9908.8,16,8,4,9,49,1
2431,远洋万和公馆,朝阳-望京 崔各庄乡大望京村朝阳阜通东大街保利万和电影院向北100米大望京1号地块,99376,2013,高层(共29层),4室2厅,40.004769,116.488911,12329.3,16,10,5,22,45,0
2432,龙湖·蔚澜香醍,通州-九棵树 九棵树西路家乐福西南500米,63529,2000,低层(共6层),5室3厅,39.892928,116.662712,22204.2,17,13,3,11,8,1
2433,禾风相府,东城-朝阳门内 东城区朝阳门内大街288号,110593,2003,低层(共6层),2室1厅,39.930303,116.426161,2543.0,41,14,3,41,45,2
2434,中间建筑,海淀-四季青 杏石口路50号,72818,2009,共4层,4室2厅,39.960396,116.239533,14903.0,12,3,1,8,25,0
2435,禧福汇,朝阳-劲松 南磨房16号,70000,2008,低层(共20层),3室2厅,39.888495,116.457353,5422.1,35,12,3,32,11,0
2436,京投万科新里程,房山-良乡 房山良乡大学城东侧，房山线大学城北站东500米,35591,2012,低层(共9层),2室1厅,39.730224,116.16419,29009.9,12,7,1,12,3,1
2437,月亮河城堡,通州-武夷花园 月亮河河滨路1号,57843,2005,高层(共12层),1室1厅,39.926717,116.681897,23734.5,5,0,0,1,4,0
2438,泛海国际碧海园,朝阳-朝阳公园 姚家园路97号院,81337,2008,低层(共21层),3室2厅,39.942084,116.503161,8975.7,12,17,0,22,10,0
2439,黄南苑小区,石景山-苹果园 苹果园东口,41999,2001,高层(共24层),2室1厅,39.935548,116.206413,17003.1,48,17,0,23,20,0
2440,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,41582,2016,中层(共15层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
2441,棕榈泉国际公寓,朝阳-朝阳公园 朝阳公园南路8号,113989,2000,高层(共31层),3室2厅,39.938391,116.486895,7531.9,21,7,3,34,8,0
2442,西山国际城,海淀-田村 海淀区阜石路甲69号院,26666,2012,低层(共6层),1室1厅,39.934194,116.237075,14393.5,8,11,1,7,2,0
2420,北亚花园,昌平-北七家 亚运村正北12公里,32038,1999,中层(共6层),3室1厅,40.133741,116.440399,24519.6,3,4,1,4,0,0
2421,景泰西里西区,崇文-永定门 安乐林中街,62983,2005,中层(共11层),2室1厅,39.879126,116.405799,3992.0,24,7,0,33,8,1
2446,首创禧瑞墅,顺义-京顺高速路 京承高速11出口向东900米路北,50127,2016,共5层,4室3厅,40.154951,116.728229,38390.8,1,1,0,1,0,0
2448,天时名苑,通州-通州北苑 杨庄路,44193,2000,中层(共14层),3室2厅,39.906889,116.64687,20734.3,38,19,6,15,16,1
2449,燕平家园(东环风景),昌平-昌平县城 东环路,33103,1995,低层(共6层),2室1厅,40.221724,116.216456,37655.2,16,6,0,10,2,0
2450,澳洲康都,朝阳-望京 望京广顺北大街叶青大厦西300米路北,68441,2005,低层(共23层),3室2厅,40.017933,116.471862,12823.8,23,16,9,23,30,1
2451,领秀慧谷,昌平-回龙观 八达岭高速与北清路交汇处,50617,2012,低层(共10层),2室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
2452,盛鑫嘉园,丰台-丽泽桥 丰管路5号,50146,2005,中层(共22层),3室1厅,39.864639,116.30899,9852.2,11,8,1,26,9,2
2453,林肯公园一期,大兴-亦庄 北环西路,52903,2009,高层(共24层),5室2厅,39.80328,116.502085,14980.5,21,27,1,21,9,0
2457,旭辉御府,大兴-黄村 兴盛街与乐园路十字路口西北角,49554,2013,高层(共8层),3室2厅,39.771158,116.334765,17051.8,5,15,0,11,27,1
2458,十字坡西里,东城-东直门 东直门十字坡西里,101729,1986,共5层,2室2厅,39.937162,116.44965,4607.1,22,10,9,47,48,0
2459,潮白星光公馆,周边-燕郊 102国道北侧,29901,2012,高层(共13层),3室2厅,39.937808,116.756089,30130.2,2,0,0,0,0,0
2460,绿地新都会国际花都,房山-长阳 房山区长阳镇京良路黄辛庄,28471,2012,高层(共14层),3室1厅,39.761633,116.15491,27260.6,9,10,2,14,1,0
2461,泛海国际居住区,朝阳-朝阳公园 朝阳公园东侧东四环姚家园路,84175,2010,高层(共21层),4室2厅,39.950365,116.48824,8188.7,6,4,4,7,5,1
2462,万象新天,朝阳-常营 管庄路和朝阳北路交叉口往北400米,49826,2005,中层(共17层),1室1厅,39.933809,116.596735,16567.9,18,16,3,19,7,1
2464,梵谷水郡,朝阳-酒仙桥 驼房营南路2号,54024,2008,中层(共24层),1室,39.965399,116.51387,10915.4,13,8,0,9,3,0
2465,K2·海棠湾,通州-梨园 梨园镇云景东路以东,52777,2011,中层(共27层),2室1厅,39.886471,116.684716,24155.4,17,21,3,11,7,1
2466,新华联家园南区,通州-果园 翠屏西路运河西大街30号院,43572,2005,低层(共11层),3室2厅,39.896203,116.64624,20768.0,22,19,3,23,2,1
2444,融科千章墅,通州-北关 中央别墅区东，T3航站楼东南通州区宋庄镇,50000,2015,共3层,4室4厅,39.946729,116.73401,28359.1,13,14,2,1,2,0
2445,水墨林溪,房山-窦店 窦店镇，窦大路（北京信息大学）西侧,17424,2007,高层(共6层),2室2厅,39.66241,116.07711,39610.3,4,7,3,5,1,0
2471,上地西里,海淀-上地 信息路，上地大厦西侧,81871,1998,中层(共6层),3室1厅,40.036435,116.317507,15383.4,25,15,1,16,50,0
2472,新悦家园,昌平-昌平县城 八达岭高速公路旁,29670,2004,高层(共6层),2室1厅,40.220154,116.243055,36591.3,45,35,4,50,17,2
2474,潮白人家,周边-燕郊 102国道北侧400米,29569,2009,低层(共18层),2室1厅,39.940574,116.756089,30157.1,2,0,0,0,0,0
2476,东亚五环国际,大兴-旧宫 镇政府南1.5公里,31827,2015,低层(共19层),2室2厅,39.714327,116.443011,22561.2,1,2,0,1,0,0
2477,新怡家园,崇文-崇文门 东兴隆街,113580,2006,高层(共13层),1室1厅,39.907086,116.428209,2244.5,40,21,12,48,50,2
2478,住总万科橙,大兴-黄村 大兴新源大街与永大路交汇口（地铁大兴线生物医药基地站北行150米）,45531,2014,高层(共21层),3室1厅,39.693928,116.328561,25412.7,4,13,0,6,1,1
2479,天恒世界集,大兴-西红门 西红门广平大街与金西路交叉口,37000,2016,中层(共10层),3室1厅,39.777833,116.366856,15578.4,4,7,0,1,15,0
2480,三星庄园,丰台-马家堡 南四环公益东桥往北300米,51333,2004,低层(共10层),2室1厅,39.867317,116.389571,5443.1,24,12,1,15,15,1
2481,建清园,海淀-学院路 学清路与后八家路交汇处以西约100米处,65165,1997,低层(共6层),3室1厅,40.022556,116.343851,13011.8,16,6,0,3,4,0
2482,首开国风美唐,昌平-霍营 城铁13号线与8号线交汇处霍营站的北侧,55434,2014,中层(共19层),3室2厅,40.076791,116.367675,18254.5,12,14,2,23,2,1
2484,华尔森小区,昌平-昌平县城 昌平三中附近,29702,2003,中层(共6层),2室2厅,40.221724,116.216456,37655.2,16,6,0,10,2,0
2486,中信城一期,宣武-宣武门 两广大街与菜市口南大街交叉口东南角,121823,2009,中层(共21层),1室1厅,39.89629,116.37963,2941.0,24,10,6,33,19,1
2487,南湖东园一区,朝阳-望京 广顺北大街,55737,1998,中层(共6层),3室2厅,40.003081,116.486588,12061.3,23,15,6,30,49,1
2488,银谷美泉,朝阳-朝青 姚家园路甲8号青年路与姚家园路交汇处向东100米,62079,2008,低层(共9层),2室2厅,39.94408,116.531789,11366.0,8,8,1,2,9,0
2489,和光里小区,丰台-五里店 体育中心卢沟桥路,47892,2005,低层(共16层),2室1厅,39.865715,116.259219,13513.4,12,6,0,12,0,1
2490,沿海赛洛城,朝阳-百子湾 朝阳区百子湾东里沿海赛洛城202-7底商,57258,2007,低层(共11层),2室2厅,39.90449,116.50977,9096.8,32,12,4,14,37,1
2468,华发颐园,朝阳-北苑 北苑路18号院,64859,2007,低层(共11层),3室2厅,40.049389,116.420795,15011.7,6,14,5,19,17,1
2469,龙湾别墅,顺义-中央别墅区 温榆河别墅区21号,39772,2008,共3层,4室2厅,40.099608,116.542462,23673.8,8,10,4,8,8,0
2496,康泽园,丰台-赵公口 大红门路与南顶路丁字口路南,41895,2001,高层(共20层),2室2厅,39.861518,116.420178,6105.0,39,14,2,16,22,1
2497,观筑庭园,朝阳-十八里店 东南四环十八里店南桥西北侧吕营餐饮街,36619,2007,中层(共10层),3室2厅,39.84818,116.470136,9330.1,20,7,0,11,6,0
2501,金蝉南里,朝阳-垡头 垡头金蝉南里小区,47116,2007,中层(共11层),2室1厅,39.868555,116.510069,10419.3,30,10,3,16,2,1
2502,东方雅苑（CBD传奇）,朝阳-CBD 大望路63号院,70454,2007,高层(共23层),1室1厅,39.893366,116.483726,7213.5,16,13,4,31,32,1
2503,东升园,海淀-五道口 五道口东升园公寓,70319,2000,中层(共12层),3室2厅,39.994833,116.343317,10274.0,49,17,4,32,48,1
2504,庄胜二期,宣武-宣武门 宣武门外大街香炉营东巷2号,125373,2004,中层(共12层),2室1厅,39.903059,116.386217,2015.8,30,12,7,27,31,2
